,ID,Probability,Mean,Sigma,Mean_Error,Sigma_Error,Determinant
211,2300,0.4684126790277116,4.577815871673386,0.12879661950998356,0.004097699612582048,0.0028505230446670203,1.3605446458976486e-10
212,23005,0.13939210170746505,6.759327454472263,0.45810135000786606,0.014633899378140382,0.010220086369156918,2.236439229738494e-08
213,2301,0.13164888416022877,4.019240076090826,0.45780150286060745,0.01454107180160124,0.010129313407266107,2.167135947537784e-08
214,2313,0.1382752499674321,4.016633448698093,0.44114307730644997,0.013863218710148043,0.009836597581307966,1.8583088942766305e-08
215,2329,0.2893503831215299,4.615512590728294,0.2183130773845666,0.0069792977342713605,0.004743914442393035,1.0956581959137368e-09
216,2336,0.32140746926749797,4.510774084341799,0.18986626386596123,0.006067770675948148,0.004303799205970295,6.819541036332099e-10
217,2340,0.08485603431572193,5.777829256407793,0.7249276693624132,0.023115146812927832,0.01600514004061898,1.367554814706098e-07
218,2341,0.14527156093802385,4.1651826046779785,0.425096968624529,0.013360670883728292,0.009286008451932101,1.5388296948427807e-08
219,2344,0.16548041769320349,5.009293928205668,0.36539939708833086,0.011475645905322998,0.008176627823022177,8.805239280023962e-09
220,2359,0.20443826348902985,4.975295649626794,0.30963621621448756,0.009923807684076545,0.007130093640132971,5.007093085696373e-09
221,2364,0.6542722923701003,4.930846204786041,0.09060256949133522,0.002978582207844169,0.002056774493480346,3.745563722395115e-11
222,2370,0.23461361724304533,5.183405903192232,0.25805421003089174,0.008284102888582043,0.005739308034290695,2.256308349322318e-09
223,2372,0.1671916879554977,6.317548319069738,0.376557983848741,0.011470181888318413,0.00821826891950828,8.883106911501454e-09
224,2377,0.11642593829109622,5.173290449586588,0.5247430128715356,0.01657375281093421,0.011996898020300876,3.9538729985491736e-08
225,2383,0.16298709253600724,5.922743999072719,0.37775342326148026,0.011834250237918445,0.008363520757079973,9.757589231575436e-09
226,23975,0.1686090448052724,5.748967710973293,0.3567679887227911,0.011301407399477754,0.007959827828346,8.084560681708621e-09
227,2399,0.11193956005489032,5.486209169175877,0.5668558255250155,0.017989260160888365,0.012787976308958,5.2922792690035606e-08
228,24008,0.21613030134787062,4.649594423773461,0.2848721603558909,0.008964124568843197,0.00639665726429904,3.288210453258478e-09
229,24013,0.3301905312083161,2.0466249827612475,0.1849161740217565,0.005807419828587284,0.0041840588749764065,5.899407317740468e-10
230,24017,0.09575152574882405,5.284025143678418,0.636309144124276,0.020532319236356667,0.014825487865990274,9.265621975178309e-08
231,24248,0.16122963833857573,5.524696223636603,0.3862799679835553,0.012354235806719622,0.008889512538361838,1.2039093574126245e-08
232,24346,0.17369688243641515,6.641370335594862,0.3457901332253283,0.010910394388214116,0.007859210571342912,7.3520688161671515e-09
233,24453,0.24165966975017478,4.358143562220271,0.25512807841686397,0.008089098928757102,0.005764864367623313,2.1712433158332546e-09
234,24576,0.25188393960699457,5.0853854139909105,0.23661810723813284,0.007689842994988762,0.005188478970978185,1.5912541309635524e-09
235,24631,0.17560753434787127,5.115278608463451,0.33848466319464343,0.010490302472665308,0.007587877753563484,6.335508552692982e-09
236,24705,0.1507298471915815,5.270250866587432,0.397581229475646,0.012916692918850324,0.009056068666273667,1.368337445184736e-08
237,24763,0.11388998255398233,5.86684698274761,0.5340690983366463,0.016757727811348343,0.011962827649752426,4.009116237490883e-08
238,24824,0.09256429469343827,5.852983480553599,0.668577894370098,0.021277019838887804,0.015104208491117188,1.0327214688351991e-07
239,24923,0.14871876803585224,5.218578772592513,0.39730267681239384,0.01273791623450124,0.009024218805092157,1.3214709176939546e-08
