,Unnamed: 0,runstring,t,t_shadow
16070,16070,0016070.bin,3.74118572646,3.74118572646
16075,16075,0016075.bin,10.9809984005,10.9809984005
16086,16086,0016086.bin,8.3484810099,8.3484810099
16088,16088,0016088.bin,66.5439680189,66.5439680189
16094,16094,0016094.bin,32.4581307761,32.4581307761
16132,16132,0016132.bin,131.358726294,131.358726294
16134,16134,0016134.bin,2.42486829662,2.42486829662
16143,16143,0016143.bin,105.308457362,105.308457362
16145,16145,0016145.bin,10.9465501239,10.9465501239
16157,16157,0016157.bin,20.7152966574,20.7152966574
16162,16162,0016162.bin,19.3643216609,19.3643216609
16163,16163,0016163.bin,28.9598459344,28.9598459344
16164,16164,0016164.bin,9.14522650953,9.14522650953
16170,16170,0016170.bin,8.27909979833,8.27909979833
16176,16176,0016176.bin,2.11310148451,2.11310148451
16203,16203,0016203.bin,9.17986720529,9.17986720529
16210,16210,0016210.bin,137.038995053,137.038995053
16228,16228,0016228.bin,54.4210049634,54.4210049634
16229,16229,0016229.bin,8.1059839029,8.1059839029
16244,16244,0016244.bin,39.8371446642,39.8371446642
16251,16251,0016251.bin,11.2928024142,11.2928024142
16256,16256,0016256.bin,15.2417911113,15.2417911113
16259,16259,0016259.bin,1.48956361302,1.48956361302
16260,16260,0016260.bin,23.7636959093,23.7636959093
16284,16284,0016284.bin,91.5905799151,91.5905799151
16306,16306,0016306.bin,216.644316258,216.644316258
16323,16323,0016323.bin,14.7570653103,14.7570653103
16326,16326,0016326.bin,222.810817361,222.810817361
16328,16328,0016328.bin,134.476393313,134.476393313
16334,16334,0016334.bin,65.5407797625,65.5407797625
16343,16343,0016343.bin,1.93989625963,1.93989625963
16355,16355,0016355.bin,382.089579325,382.089579325
16362,16362,0016362.bin,103.437951264,103.437951264
16365,16365,0016365.bin,40.1132278879,40.1132278879
16367,16367,0016367.bin,51.6497392218,51.6497392218
16369,16369,0016369.bin,44.7561877743,44.7561877743
16380,16380,0016380.bin,5.12684364828,5.12684364828
16384,16384,0016384.bin,24.2139687658,24.2139687658
16394,16394,0016394.bin,1949.04156272,1949.04156272
16403,16403,0016403.bin,45.137224708,45.137224708
16406,16406,0016406.bin,52.6889240718,52.6889240718
16414,16414,0016414.bin,156.127003553,156.127003553
16420,16420,0016420.bin,3.6719314579,3.6719314579
16436,16436,0016436.bin,2624.54147101,2624.54147101
16445,16445,0016445.bin,20.0914796523,20.0914796523
16452,16452,0016452.bin,11.9165085806,11.9165085806
16459,16459,0016459.bin,29.2714034244,29.2714034244
16471,16471,0016471.bin,10.2190957315,10.2190957315
16478,16478,0016478.bin,5.23079285995,5.23079285995
16491,16491,0016491.bin,2531.49325805,2531.49325805
16497,16497,0016497.bin,14.5145821954,14.5145821954
16503,16503,0016503.bin,97.410346678,97.410346678
16505,16505,0016505.bin,67.757815778,67.757815778
16516,16516,0016516.bin,27.4690997299,27.4690997299
16524,16524,0016524.bin,21.2341187787,21.2341187787
16527,16527,0016527.bin,145.696920911,145.696920911
16528,16528,0016528.bin,97.9994074241,97.9994074241
16533,16533,0016533.bin,70.4944257017,70.4944257017
16559,16559,0016559.bin,79.6741447274,79.6741447274
16573,16573,0016573.bin,202.301110032,202.301110032
16576,16576,0016576.bin,248.964777035,248.964777035
16577,16577,0016577.bin,34.6756430435,34.6756430435
16586,16586,0016586.bin,123.213029315,123.213029315
16589,16589,0016589.bin,52.7926361667,52.7926361667
16591,16591,0016591.bin,35.9917578703,35.9917578703
16599,16599,0016599.bin,7.30923531892,7.30923531892
16604,16604,0016604.bin,40.0084763962,40.0084763962
16614,16614,0016614.bin,221.425351682,221.425351682
16622,16622,0016622.bin,302.304938745,302.304938745
16630,16630,0016630.bin,15.9695060617,15.9695060617
16631,16631,0016631.bin,47.1443923835,47.1443923835
16645,16645,0016645.bin,6.33929564595,6.33929564595
16651,16651,0016651.bin,38.6247308761,38.6247308761
16655,16655,0016655.bin,60.1686561058,60.1686561058
16662,16662,0016662.bin,5.75019647202,5.75019647202
16669,16669,0016669.bin,34.7793111873,34.7793111873
16673,16673,0016673.bin,15.103482174,15.103482174
16674,16674,0016674.bin,30.3455250015,30.3455250015
16688,16688,0016688.bin,108.806390733,108.806390733
16700,16700,0016700.bin,62.9772727514,62.9772727514
16708,16708,0016708.bin,63.1851366023,63.1851366023
16723,16723,0016723.bin,7.37852379424,7.37852379424
16731,16731,0016731.bin,688.905131945,688.905131945
16733,16733,0016733.bin,118.194544646,118.194544646
16738,16738,0016738.bin,75.032428131,75.032428131
16742,16742,0016742.bin,94.9117625679,94.9117625679
16744,16744,0016744.bin,83.2763909944,83.2763909944
16748,16748,0016748.bin,186.574540386,186.574540386
16759,16759,0016759.bin,116.982472257,116.982472257
16766,16766,0016766.bin,37.4117394404,37.4117394404
16775,16775,0016775.bin,18.1170577688,18.1170577688
16783,16783,0016783.bin,14.9644564385,14.9644564385
16805,16805,0016805.bin,221.214377948,221.214377948
16811,16811,0016811.bin,9.59551156851,9.59551156851
16813,16813,0016813.bin,5.47327951908,5.47327951908
16820,16820,0016820.bin,67.6192552092,67.6192552092
16825,16825,0016825.bin,46.1068331732,46.1068331732
16832,16832,0016832.bin,54.2131870724,54.2131870724
16836,16836,0016836.bin,81.1291565287,81.1291565287
16840,16840,0016840.bin,3.11760440482,3.11760440482
16842,16842,0016842.bin,53.7280020739,53.7280020739
16844,16844,0016844.bin,7598.13443997,7598.13443997
16847,16847,0016847.bin,10.1844516171,10.1844516171
16848,16848,0016848.bin,2.07840973758,2.07840973758
16853,16853,0016853.bin,108.737894833,108.737894833
16860,16860,0016860.bin,79.2917647991,79.2917647991
16863,16863,0016863.bin,9.83804233998,9.83804233998
16866,16866,0016866.bin,227.864871641,227.864871641
16873,16873,0016873.bin,77.7343992659,77.7343992659
16876,16876,0016876.bin,57.0876338604,57.0876338604
16879,16879,0016879.bin,139.566763476,139.566763476
16891,16891,0016891.bin,24.5948618574,24.5948618574
16892,16892,0016892.bin,27.4353812518,27.4353812518
16897,16897,0016897.bin,16.1079763648,16.1079763648
16899,16899,0016899.bin,59.7211012297,59.7211012297
16900,16900,0016900.bin,45.310394679,45.310394679
16917,16917,0016917.bin,12.2975259513,12.2975259513
16924,16924,0016924.bin,19.4334984646,19.4334984646
16927,16927,0016927.bin,390.888977378,390.888977378
16930,16930,0016930.bin,24.9415156379,24.9415156379
16933,16933,0016933.bin,96.6136506029,96.6136506029
16934,16934,0016934.bin,1119.14278583,1119.14278583
16946,16946,0016946.bin,43070.2697189,43070.2697189
16969,16969,0016969.bin,12.8515888298,12.8515888298
16978,16978,0016978.bin,10.5999301856,10.5999301856
16979,16979,0016979.bin,372.043337813,372.043337813
16992,16992,0016992.bin,11.4314578155,11.4314578155
16999,16999,0016999.bin,221.356055042,221.356055042
17005,17005,0017005.bin,38.4155427117,38.4155427117
17007,17007,0017007.bin,27.5742336375,27.5742336375
17008,17008,0017008.bin,153.113168335,153.113168335
17017,17017,0017017.bin,76.1755892633,76.1755892633
17024,17024,0017024.bin,41.1187345969,41.1187345969
17031,17031,0017031.bin,38.3475619803,38.3475619803
17037,17037,0017037.bin,1.87059469625,1.87059469625
17060,17060,0017060.bin,13.440480622,13.440480622
17066,17066,0017066.bin,113.097683224,113.097683224
17069,17069,0017069.bin,121.001047636,121.001047636
17071,17071,0017071.bin,20.4728376898,20.4728376898
17075,17075,0017075.bin,27.504725802,27.504725802
17095,17095,0017095.bin,46.0378785925,46.0378785925
17099,17099,0017099.bin,9.07594551952,9.07594551952
17102,17102,0017102.bin,43.8208785708,43.8208785708
17105,17105,0017105.bin,6.68571384207,6.68571384207
17111,17111,0017111.bin,95.8863064171,95.8863064171
17112,17112,0017112.bin,81.371437123,81.371437123
17129,17129,0017129.bin,18.0132971943,18.0132971943
17130,17130,0017130.bin,23.2094763128,23.2094763128
17133,17133,0017133.bin,33.1167334796,33.1167334796
17145,17145,0017145.bin,194.474572308,194.474572308
17159,17159,0017159.bin,5.0922288573,5.0922288573
17163,17163,0017163.bin,139.222233975,139.222233975
17180,17180,0017180.bin,71.2212224092,71.2212224092
17194,17194,0017194.bin,7.37852371198,7.37852371198
17203,17203,0017203.bin,66.926429353,66.926429353
17218,17218,0017218.bin,131.358478203,131.358478203
17222,17222,0017222.bin,234.588928724,234.588928724
17223,17223,0017223.bin,47.6311792033,47.6311792033
17225,17225,0017225.bin,44.1668798962,44.1668798962
17226,17226,0017226.bin,250.072509924,250.072509924
17227,17227,0017227.bin,25.0800939609,25.0800939609
17248,17248,0017248.bin,24.7336261143,24.7336261143
17256,17256,0017256.bin,109.188433415,109.188433415
17262,17262,0017262.bin,89.9278705198,89.9278705198
17296,17296,0017296.bin,4.15689354177,4.15689354177
17306,17306,0017306.bin,144.487655556,144.487655556
17318,17318,0017318.bin,20.5421013189,20.5421013189
17334,17334,0017334.bin,37.1002960538,37.1002960538
17341,17341,0017341.bin,4.32994031417,4.32994031417
17358,17358,0017358.bin,94.2235578291,94.2235578291
17359,17359,0017359.bin,15.5884545799,15.5884545799
17377,17377,0017377.bin,127.444270535,127.444270535
17403,17403,0017403.bin,37.8279488854,37.8279488854
17408,17408,0017408.bin,16.5235195189,16.5235195189
17421,17421,0017421.bin,7.86350123101,7.86350123101
17427,17427,0017427.bin,115.110907374,115.110907374
17432,17432,0017432.bin,32.1461449012,32.1461449012
17442,17442,0017442.bin,0.519615213114,0.519615213114
17443,17443,0017443.bin,34.2598874383,34.2598874383
17448,17448,0017448.bin,1.03918390076,1.03918390076
17453,17453,0017453.bin,29.82505348,29.82505348
17481,17481,0017481.bin,2.3902127893,2.3902127893
17488,17488,0017488.bin,49.3633550331,49.3633550331
17502,17502,0017502.bin,192.707951483,192.707951483
17505,17505,0017505.bin,10.1149138155,10.1149138155
17508,17508,0017508.bin,92.7339763238,92.7339763238
17511,17511,0017511.bin,79.6050443213,79.6050443213
17515,17515,0017515.bin,59.0282840241,59.0282840241
17525,17525,0017525.bin,73.8892833913,73.8892833913
17526,17526,0017526.bin,72.6075608449,72.6075608449
17531,17531,0017531.bin,4.91901816893,4.91901816893
17533,17533,0017533.bin,296.423057179,296.423057179
17539,17539,0017539.bin,90.6894207215,90.6894207215
17546,17546,0017546.bin,45.7261003808,45.7261003808
17557,17557,0017557.bin,8.03664812641,8.03664812641
17565,17565,0017565.bin,54.9405969289,54.9405969289
17567,17567,0017567.bin,18.1865209277,18.1865209277
17568,17568,0017568.bin,35.9226977397,35.9226977397
17572,17572,0017572.bin,7.03210735032,7.03210735032
17578,17578,0017578.bin,96.5442211802,96.5442211802
17584,17584,0017584.bin,52.9301105867,52.9301105867
17591,17591,0017591.bin,8.45225591546,8.45225591546
17596,17596,0017596.bin,14.3410945666,14.3410945666
17597,17597,0017597.bin,21.6506291359,21.6506291359
17604,17604,0017604.bin,129.868134909,129.868134909
17607,17607,0017607.bin,108.04531333,108.04531333
17619,17619,0017619.bin,6.58178676742,6.58178676742
17622,17622,0017622.bin,51.4061577268,51.4061577268
17626,17626,0017626.bin,25.8421901365,25.8421901365
17629,17629,0017629.bin,13.9603283445,13.9603283445
17635,17635,0017635.bin,33.2207283377,33.2207283377
17642,17642,0017642.bin,23.4172743536,23.4172743536
17646,17646,0017646.bin,221.974905308,221.974905308
17654,17654,0017654.bin,27.470323543,27.470323543
17663,17663,0017663.bin,2.63269458552,2.63269458552
17669,17669,0017669.bin,17.5974307094,17.5974307094
17672,17672,0017672.bin,39.1789802425,39.1789802425
17680,17680,0017680.bin,10.2190944686,10.2190944686
17682,17682,0017682.bin,26.2578760607,26.2578760607
17688,17688,0017688.bin,31.9389807606,31.9389807606
17690,17690,0017690.bin,91.1058521298,91.1058521298
17701,17701,0017701.bin,30.5187292158,30.5187292158
17704,17704,0017704.bin,96.960105905,96.960105905
17715,17715,0017715.bin,57.434800279,57.434800279
17718,17718,0017718.bin,10.5996435027,10.5996435027
17719,17719,0017719.bin,4.39939616634,4.39939616634
17722,17722,0017722.bin,455.697135617,455.697135617
17724,17724,0017724.bin,31.869400772,31.869400772
17725,17725,0017725.bin,7.72490293044,7.72490293044
17727,17727,0017727.bin,58.5776594622,58.5776594622
17733,17733,0017733.bin,134.89193362,134.89193362
17736,17736,0017736.bin,1.5242043713,1.5242043713
17756,17756,0017756.bin,21.6506127283,21.6506127283
17768,17768,0017768.bin,85.2511600109,85.2511600109
17769,17769,0017769.bin,5.50792102182,5.50792102182
17772,17772,0017772.bin,35.8878474819,35.8878474819
17780,17780,0017780.bin,1171.35122295,1171.35122295
17789,17789,0017789.bin,11.1542735601,11.1542735601
17790,17790,0017790.bin,104.2001201,104.2001201
17794,17794,0017794.bin,5.57719975386,5.57719975386
17796,17796,0017796.bin,1.69736996864,1.69736996864
17797,17797,0017797.bin,113.102908087,113.102908087
17822,17822,0017822.bin,210.340235833,210.340235833
17823,17823,0017823.bin,11.4315014314,11.4315014314
17824,17824,0017824.bin,24.1445552549,24.1445552549
17835,17835,0017835.bin,172.65079532,172.65079532
17839,17839,0017839.bin,22.6547092976,22.6547092976
17841,17841,0017841.bin,58.0236468216,58.0236468216
17875,17875,0017875.bin,55.6334688292,55.6334688292
17889,17889,0017889.bin,32.5971862563,32.5971862563
17890,17890,0017890.bin,60.9327084847,60.9327084847
17893,17893,0017893.bin,11.4315326736,11.4315326736
17898,17898,0017898.bin,66.7181751317,66.7181751317
17899,17899,0017899.bin,4.98819455272,4.98819455272
17902,17902,0017902.bin,118.331151876,118.331151876
17907,17907,0017907.bin,117.017247793,117.017247793
17914,17914,0017914.bin,46.3825761582,46.3825761582
17923,17923,0017923.bin,4.95357856664,4.95357856664
17934,17934,0017934.bin,767.817783554,767.817783554
17948,17948,0017948.bin,34.2599588687,34.2599588687
17958,17958,0017958.bin,24.802646476,24.802646476
17977,17977,0017977.bin,74.4781115536,74.4781115536
17978,17978,0017978.bin,168.597405446,168.597405446
17979,17979,0017979.bin,17.6322629117,17.6322629117
17982,17982,0017982.bin,398.440765062,398.440765062
18018,18018,0018018.bin,0.0692820278866,0.0692820278866
18022,18022,0018022.bin,4.46854349934,4.46854349934
18024,18024,0018024.bin,122.073450465,122.073450465
18025,18025,0018025.bin,13.0596622598,13.0596622598
18046,18046,0018046.bin,102.675947429,102.675947429
18047,18047,0018047.bin,116.982701438,116.982701438
18064,18064,0018064.bin,2363.68665336,2363.68665336
18065,18065,0018065.bin,49.3284006288,49.3284006288
18066,18066,0018066.bin,199.358177004,199.358177004
18069,18069,0018069.bin,136.79088936,136.79088936
18071,18071,0018071.bin,81.4393335412,81.4393335412
18077,18077,0018077.bin,37.8268537205,37.8268537205
18090,18090,0018090.bin,96.0941394214,96.0941394214
18097,18097,0018097.bin,28.6480993568,28.6480993568
18099,18099,0018099.bin,16.0734247683,16.0734247683
18101,18101,0018101.bin,16.7315669725,16.7315669725
18113,18113,0018113.bin,32.3538763814,32.3538763814
18119,18119,0018119.bin,19.4681175206,19.4681175206
18126,18126,0018126.bin,1.80129650594,1.80129650594
18132,18132,0018132.bin,205.210603497,205.210603497
18135,18135,0018135.bin,8.27915640357,8.27915640357
18140,18140,0018140.bin,38.9364870452,38.9364870452
18142,18142,0018142.bin,183.493318835,183.493318835
18156,18156,0018156.bin,9.7339216834,9.7339216834
18162,18162,0018162.bin,48.4627748748,48.4627748748
18166,18166,0018166.bin,107.733553297,107.733553297
18197,18197,0018197.bin,70.0439931587,70.0439931587
18202,18202,0018202.bin,10.9811133922,10.9811133922
18225,18225,0018225.bin,54.3517502426,54.3517502426
18227,18227,0018227.bin,413.158671604,413.158671604
18247,18247,0018247.bin,59.2706175564,59.2706175564
18250,18250,0018250.bin,79.0852991456,79.0852991456
18254,18254,0018254.bin,19.1564807111,19.1564807111
18262,18262,0018262.bin,11.777858385,11.777858385
18270,18270,0018270.bin,22.6550193208,22.6550193208
18274,18274,0018274.bin,11.3622442443,11.3622442443
18282,18282,0018282.bin,1942.00122624,1942.00122624
18291,18291,0018291.bin,91.1385346929,91.1385346929
18292,18292,0018292.bin,45.8646802962,45.8646802962
18293,18293,0018293.bin,15.2766429513,15.2766429513
18296,18296,0018296.bin,32.1120868625,32.1120868625
18305,18305,0018305.bin,12.1242859737,12.1242859737
18312,18312,0018312.bin,13.3367865098,13.3367865098
18314,18314,0018314.bin,19.1911200303,19.1911200303
18316,18316,0018316.bin,59.686159128,59.686159128
18325,18325,0018325.bin,140.051103845,140.051103845
18330,18330,0018330.bin,47.7349622093,47.7349622093
18331,18331,0018331.bin,25.530427528,25.530427528
18336,18336,0018336.bin,96.5063135142,96.5063135142
18343,18343,0018343.bin,55.9105968193,55.9105968193
18348,18348,0018348.bin,291.535785719,291.535785719
18350,18350,0018350.bin,10.1840754618,10.1840754618
18353,18353,0018353.bin,18.6709768312,18.6709768312
18362,18362,0018362.bin,21.4774270123,21.4774270123
18374,18374,0018374.bin,522.559581032,522.559581032
18381,18381,0018381.bin,1.14315287843,1.14315287843
18383,18383,0018383.bin,9.80331395316,9.80331395316
18388,18388,0018388.bin,18.1864789769,18.1864789769
18392,18392,0018392.bin,32.6318302937,32.6318302937
18396,18396,0018396.bin,703.143244894,703.143244894
18397,18397,0018397.bin,165.999724268,165.999724268
18407,18407,0018407.bin,1.97444537568,1.97444537568
18408,18408,0018408.bin,1.62812719355,1.62812719355
18410,18410,0018410.bin,3.56800208221,3.56800208221
18418,18418,0018418.bin,199.73775298,199.73775298
18427,18427,0018427.bin,3.1869723416,3.1869723416
18428,18428,0018428.bin,18.5675789026,18.5675789026
18430,18430,0018430.bin,99.4869051199,99.4869051199
18436,18436,0018436.bin,42.9894976899,42.9894976899
18442,18442,0018442.bin,9.6648273298,9.6648273298
18448,18448,0018448.bin,33.4978504944,33.4978504944
18456,18456,0018456.bin,7.27459636559,7.27459636559
18469,18469,0018469.bin,191.488189862,191.488189862
18476,18476,0018476.bin,56.9837753609,56.9837753609
18486,18486,0018486.bin,88.0568763684,88.0568763684
